#This file is automatically generated by https://freetv.fun and is mainly used to test the accuracy of our EPG.
#The following test channels are from public sharing on the Internet.
#EPG.pw does not provide or store any streaming media content.All channels are automatically collected from the network through crawlers, without any manual participation, just for testing purposes. Therefore, we do not guarantee the stability and legality of the channels, nor do we assume corresponding legal responsibilities. All legal responsibilities It should be the responsibility of the user and the source provider.
#If you don't know how to use it, or don't have time to test it, you can download this recommended app for testing.
#https://epg.pw/app_download.html
#這個檔案是由https://freetv.fun自動生成的,僅僅只是用於測試epg的準確性.
#以下的測試頻道均為網路上的公開分享頻道.
#EPG.pw並不提供也不儲存任何的流媒體內容.所有的頻道都是由自動化系統通過網路自動收集而來,並沒有任何人工參與,僅僅只是為了測試.因此我們並不保證頻道的穩定性與合法性,我們也不承擔任何相關的法律責任.所有的法律責任與相關後果應由頻道的使用者與提供者自行承擔.
#如果您不知道如何使用這個檔案,或者並沒有時間進行測試,那麼您可以下載我們推薦的APP來進行測試.
#下載地址為https://epg.pw/app_download.html


Entertainment,#genre#
NBC News Now,https://stream.freetv.fun/news-now-1.m3u8
NBC News Now[geo-blocked],https://stream.freetv.fun/nbc-news-now-6.m3u8
NBC News Now,https://stream.freetv.fun/news-now-2.m3u8
NBC News Now[geo-blocked],https://stream.freetv.fun/nbc-news-now-7.m3u8
NBC News Now[geo-blocked],https://stream.freetv.fun/nbc-news-now-2.m3u8
NBC News Now[geo-blocked],https://stream.freetv.fun/nbc-news-now-1.m3u8
News 12 Brooklyn,https://stream.freetv.fun/news-12-new-york-1.m3u8
NewsNation[geo-blocked],https://stream.freetv.fun/news-nation-1.m3u8
NewsNation[geo-blocked],https://stream.freetv.fun/news-nation-2.m3u8
Newsmax,https://stream.freetv.fun/newsmaxtv-2.m3u8
Newsmax,https://stream.freetv.fun/newsmaxtv-3.m3u8
Newsmax,https://stream.freetv.fun/newsmax2-1.m3u8
Newsmax,https://stream.freetv.fun/newsmax-4.m3u8
Newsmax[geo-blocked],https://stream.freetv.fun/newsmax-5.m3u8
Newsmax,https://stream.freetv.fun/newsmaxtv-1.m3u8
Newsmax[geo-blocked],https://stream.freetv.fun/newsmax-2.m3u8
Newsmax,https://stream.freetv.fun/newsmax-3.m3u8
Newsmax[geo-blocked],https://stream.freetv.fun/newsmax-1.m3u8
One America News,https://stream.freetv.fun/one-america-news-1.m3u8
Ryan and Friends,https://stream.freetv.fun/ryan-and-friends-1.m3u8
Ryan and Friends[geo-blocked],https://stream.freetv.fun/ryan-and-friends-2.m3u8
Ryan and Friends,https://stream.freetv.fun/ryan-and-friends-3.m3u8
Ryan and Friends,https://stream.freetv.fun/ryan-and-friends-4.m3u8
Ryan and Friends,https://stream.freetv.fun/ryan-and-friends-5.m3u8
Ryan and Friends[geo-blocked],https://stream.freetv.fun/ryan-and-friends-6.m3u8
TBN Inspire,https://stream.freetv.fun/bx-inspire-1.m3u8
TBN Inspire,https://stream.freetv.fun/bx-inspire-2.m3u8
TBN Inspire,https://stream.freetv.fun/tbn-inspire-1.m3u8
TBN Inspire[geo-blocked],https://stream.freetv.fun/tbn-1.m3u8
The Weather Channel[geo-blocked],https://stream.freetv.fun/the-weather-channel-1.m3u8
VOA Persian,https://stream.freetv.fun/voa-1.m3u8
VOA Persian,https://stream.freetv.fun/voa-persian-1.m3u8
WNBC TV,https://stream.freetv.fun/wbc-tv-1.m3u8
WeatherNation TV[geo-blocked],https://stream.freetv.fun/weathernation-los-angeles-1.m3u8
WeatherNation TV,https://stream.freetv.fun/weathernation-2.m3u8
WeatherNation TV,https://stream.freetv.fun/weathernation-1.m3u8
Other,#genre#
AKC TV,https://stream.freetv.fun/akc-tv-1.m3u8
AKC TV,https://stream.freetv.fun/kbc-tv-1.m3u8
AKC TV,https://stream.freetv.fun/kbc-tv-2.m3u8
Atlanta Channel[geo-blocked],https://stream.freetv.fun/atlanta-channel-2.m3u8
Atlanta Channel[geo-blocked],https://stream.freetv.fun/atlanta-channel-1.m3u8
Beach 30A TV,https://stream.freetv.fun/30a-the-beach-show-1.m3u8
Beach 30A TV,https://stream.freetv.fun/30a-the-beach-show-2.m3u8
Beach TV Panama City[geo-blocked],https://stream.freetv.fun/beach-tv-panama-city-1.m3u8
Beach TV Panama City[geo-blocked],https://stream.freetv.fun/beach-tv-panama-city-2.m3u8
CATHOLIC TV,https://stream.freetv.fun/catholic-tv-1.m3u8
CATHOLIC TV,https://stream.freetv.fun/catholic-tv-2.m3u8
CBS,https://stream.freetv.fun/cbs-1.ctv
CBS,https://stream.freetv.fun/cbs-2.ctv
CBS,https://stream.freetv.fun/cbs-2-1.ctv
Christian Youth Channel CYC,https://stream.freetv.fun/christian-youth-channel-1.m3u8
Christian Youth Channel CYC,https://stream.freetv.fun/christian-youth-channel-2.m3u8
Christian Youth Channel CYC,https://stream.freetv.fun/christian-youth-channel-3.m3u8
EWTN ,https://stream.freetv.fun/ph-ewtn-1.ctv
FOOD Network HD,https://stream.freetv.fun/ph-food-network-2.ctv
FOOD Network HD,https://stream.freetv.fun/ph-food-network-3.ctv
FOOD Network HD,https://stream.freetv.fun/food-network-6.ctv
FOOD Network HD,https://stream.freetv.fun/food-network-7.ctv
FOOD Network HD[geo-blocked],https://stream.freetv.fun/ph-food-network-1.ctv
Food Network UK,https://stream.freetv.fun/ch-ng-food-network-2.m3u8
Food Network UK,https://stream.freetv.fun/food-network-cee-1.m3u8
Food Network UK,https://stream.freetv.fun/asian-food-network-1.ctv
Food Network UK,https://stream.freetv.fun/asian-food-network-2.m3u8
Food Network UK,https://stream.freetv.fun/ch-ng-food-network-1.m3u8
NASA,https://stream.freetv.fun/nasa-3.m3u8
NASA,https://stream.freetv.fun/nasa-4.m3u8
NASA,https://stream.freetv.fun/nasa-5.m3u8
NASA,https://stream.freetv.fun/nasa-1.m3u8
NASA,https://stream.freetv.fun/nasa-2.m3u8
Playboy TV,https://stream.freetv.fun/playboy-5.ctv
Playboy TV,https://stream.freetv.fun/playboy-6.m3u8
Playboy TV,https://stream.freetv.fun/playboy-plus-1.m3u8
Playboy TV,https://stream.freetv.fun/playboy-tv-1.m3u8
Playboy TV,https://stream.freetv.fun/playboy-2.m3u8
Playboy TV,https://stream.freetv.fun/playboy-3.m3u8
Playboy TV,https://stream.freetv.fun/playboy-1.m3u8
RETRO TV,https://stream.freetv.fun/retro-tv-2.m3u8
RETRO TV,https://stream.freetv.fun/retro-tv-1.m3u8
RETRO TV,https://stream.freetv.fun/retro-1.m3u8
TRAVEL,https://stream.freetv.fun/bbc-travel-1.m3u8
TRAVEL,https://stream.freetv.fun/travel-xp-2.m3u8
TRAVEL,https://stream.freetv.fun/bbc-travel-2.m3u8
TRAVEL,https://stream.freetv.fun/travel-xp-3.m3u8
TRAVEL,https://stream.freetv.fun/travel-tv-1.m3u8
TRAVEL,https://stream.freetv.fun/travelxp-1.m3u8
TRAVEL,https://stream.freetv.fun/travel-xp-4.m3u8
TRAVEL,https://stream.freetv.fun/travel-tv-2.m3u8
TRAVEL,https://stream.freetv.fun/travelxp-2.m3u8
TRAVEL,https://stream.freetv.fun/travelxp-3.m3u8
TRAVEL,https://stream.freetv.fun/travelxp-4.ctv
TRAVEL[geo-blocked],https://stream.freetv.fun/intravel-1.m3u8
TRAVEL,https://stream.freetv.fun/travelxp-5.m3u8
TRAVEL,https://stream.freetv.fun/travel-xp-1.m3u8
World Poker Tour[geo-blocked],https://stream.freetv.fun/world-poker-tour-1.m3u8
World Poker Tour[geo-blocked],https://stream.freetv.fun/world-poker-tour-2.m3u8
World Poker Tour[geo-blocked],https://stream.freetv.fun/world-poker-tour-3.m3u8
World Poker Tour[geo-blocked],https://stream.freetv.fun/ch-ng-world-poker-tour-1.m3u8
World Poker Tour,https://stream.freetv.fun/world-poker-tour-4.m3u8
World Poker Tour[geo-blocked],https://stream.freetv.fun/world-poker-tour-5.m3u8
World Poker Tour,https://stream.freetv.fun/world-poker-tour-6.m3u8
World Poker Tour,https://stream.freetv.fun/world-poker-tour-7.m3u8
YES TV,https://stream.freetv.fun/yas-tv-2.ctv
YES TV,https://stream.freetv.fun/es-tv-1.m3u8
YES TV,https://stream.freetv.fun/yas-tv-1.m3u8
Sports,#genre#
Altitude Sports,https://stream.freetv.fun/sports-tv-1.m3u8
Altitude Sports,https://stream.freetv.fun/sports-grid-1.m3u8
Altitude Sports,https://stream.freetv.fun/dubai-sports-1.m3u8
Altitude Sports,https://stream.freetv.fun/t-sports-7-1.m3u8
Altitude Sports,https://stream.freetv.fun/tvs-sports-1.m3u8
Altitude Sports,https://stream.freetv.fun/tigo-sports-sd-1.ctv
Altitude Sports,https://stream.freetv.fun/tigo-sports-1.ctv
Altitude Sports,https://stream.freetv.fun/win-sports-1.ctv
Altitude Sports,https://stream.freetv.fun/ert-sports-1-1.ctv
Altitude Sports,https://stream.freetv.fun/ert-sports-2-1.ctv
Altitude Sports,https://stream.freetv.fun/cl-sports-1.m3u8
Altitude Sports[geo-blocked],https://stream.freetv.fun/sports-grid-2.m3u8
Altitude Sports,https://stream.freetv.fun/live-sports-1.m3u8
Altitude Sports,https://stream.freetv.fun/w-sports-1.ctv
Altitude Sports,https://stream.freetv.fun/root-sports-1.ctv
Altitude Sports,https://stream.freetv.fun/tvn-sports-1.m3u8
Bally Sports,https://stream.freetv.fun/ch-ng-bally-sports-north-2.m3u8
Bally Sports,https://stream.freetv.fun/ch-ng-bally-sports-sun-2.m3u8
Bally Sports,https://stream.freetv.fun/bally-sports-west-1.ctv
Bally Sports,https://stream.freetv.fun/bally-sports-oklahoma-1.ctv
Bally Sports,https://stream.freetv.fun/bally-sports-arizona-1.ctv
Bally Sports,https://stream.freetv.fun/bally-sports-sun-1.ctv
Bally Sports,https://stream.freetv.fun/bally-sports-wisconsin-1.ctv
Bally Sports,https://stream.freetv.fun/bally-sports-detroit-1.ctv
Bally Sports,https://stream.freetv.fun/bally-sports-ohio-1.ctv
Bally Sports,https://stream.freetv.fun/bally-sports-midwest-1.ctv
Bally Sports,https://stream.freetv.fun/bally-sports-indiana-1.ctv
Bally Sports,https://stream.freetv.fun/bally-sports-san-diego-1.ctv
Bally Sports,https://stream.freetv.fun/bally-sports-north-1.ctv
Bally Sports,https://stream.freetv.fun/bally-sports-new-orleans-1.ctv
Bally Sports,https://stream.freetv.fun/bally-sport-1.ctv
Bally Sports,https://stream.freetv.fun/ch-ng-bally-sports-north-1.m3u8
Bally Sports,https://stream.freetv.fun/ch-ng-bally-sports-sun-1.m3u8
Bally Sports South,https://stream.freetv.fun/bally-sports-south-1.ctv
Bally Sports Southeast[geo-blocked],https://stream.freetv.fun/bally-sports-southeast-1.m3u8
Bally Sports Southeast,https://stream.freetv.fun/bally-sports-southeast-2.ctv
CBS Sports Network[geo-blocked],https://stream.freetv.fun/fubo-sports-network-3.m3u8
CBS Sports Network,https://stream.freetv.fun/cbs-sport-network-1.ctv
CBS Sports Network,https://stream.freetv.fun/ch-ng-cbs-sports-network-2.m3u8
CBS Sports Network,https://stream.freetv.fun/cbs-sports-network-1.ctv
CBS Sports Network[geo-blocked],https://stream.freetv.fun/fubo-sports-network-1.m3u8
CBS Sports Network[geo-blocked],https://stream.freetv.fun/cbs-sports-golazo-network-1.m3u8
CBS Sports Network,https://stream.freetv.fun/ch-ng-cbs-sports-network-1.m3u8
CBS Sports Network[geo-blocked],https://stream.freetv.fun/fubo-sports-network-2.m3u8
CBS Sports Network[geo-blocked],https://stream.freetv.fun/cbs-sports-golazo-network-2.m3u8
ESPN,https://stream.freetv.fun/espn-4-4.m3u8
ESPN,https://stream.freetv.fun/espn-4-5.ctv
ESPN,https://stream.freetv.fun/espn-6-1.ctv
ESPN,https://stream.freetv.fun/342-espn-1.m3u8
ESPN,https://stream.freetv.fun/espn-3-7.ctv
ESPN,https://stream.freetv.fun/espn-co-1.ctv
ESPN,https://stream.freetv.fun/espn-4-7.ctv
ESPN,https://stream.freetv.fun/espn-3-8.ctv
ESPN,https://stream.freetv.fun/espn-5-2.ctv
ESPN,https://stream.freetv.fun/espn-6hd-1.ctv
ESPN,https://stream.freetv.fun/espn-co-2.m3u8
ESPN,https://stream.freetv.fun/espn-4-1.ctv
ESPN,https://stream.freetv.fun/espn-4-2.ctv
ESPN,https://stream.freetv.fun/espn-3-4.ctv
ESPN,https://stream.freetv.fun/espn-4-3.ctv
ESPN,https://stream.freetv.fun/espn-3.ctv
ESPN,https://stream.freetv.fun/espn-4.ctv
ESPN,https://stream.freetv.fun/espn-1-1.ctv
ESPN,https://stream.freetv.fun/espn-5-1.ctv
ESPN,https://stream.freetv.fun/espn-7-1.ctv
ESPN 2,https://stream.freetv.fun/espn-2-2.ctv
ESPN 2,https://stream.freetv.fun/espn-2-3.ctv
ESPN 2,https://stream.freetv.fun/338-espn-2-1.m3u8
ESPN 2,https://stream.freetv.fun/espn-2-latin-1.ctv
ESPN 2,https://stream.freetv.fun/espn-2-4.ctv
ESPN 2,https://stream.freetv.fun/espn-2-5.ctv
ESPN 2,https://stream.freetv.fun/espn-2-latin-2.m3u8
ESPN 2,https://stream.freetv.fun/espn-2-1.ctv
ESPN 2,https://stream.freetv.fun/ch-ng-espn-2-1.m3u8
ESPN 3,https://stream.freetv.fun/espn-3-1.ctv
ESPN 3,https://stream.freetv.fun/espn-3-2.ctv
ESPN 3,https://stream.freetv.fun/espn-3-5.ctv
ESPN HD,https://stream.freetv.fun/espn-tv-1.ctv
ESPN HD,https://stream.freetv.fun/espn-1.ctv
ESPN2,https://stream.freetv.fun/espn2-tv-1.ctv
Estrella Games[geo-blocked],https://stream.freetv.fun/estrella-games-1.m3u8
FOX 502,https://stream.freetv.fun/fox502-1.ctv
FOX 503,https://stream.freetv.fun/fox503-1.ctv
FOX Deportes,https://stream.freetv.fun/fox-deportes-1.m3u8
FOX SPORTS,https://stream.freetv.fun/fox-sports-3.m3u8
FOX SPORTS[geo-blocked],https://stream.freetv.fun/fox-sports-1.m3u8
FOX SPORTS[geo-blocked],https://stream.freetv.fun/fox-sports-2.m3u8
FOX SPORTS,https://stream.freetv.fun/ch-ng-fox-sports-2-1.m3u8
FOX SPORTS,https://stream.freetv.fun/ch-ng-fox-sports-sun-1.m3u8
FOX Sports 2,https://stream.freetv.fun/fox-sports-2-3.ctv
FOX Sports 2,https://stream.freetv.fun/fox-sports-2-4.m3u8
FOX Sports 2,https://stream.freetv.fun/fox-sports-2-tv-1.ctv
FOX Sports 2[geo-blocked],https://stream.freetv.fun/fox-sports-2-1.m3u8
FOX Sports 3,https://stream.freetv.fun/fox-sports-3-1.ctv
FOX Sports 3,https://stream.freetv.fun/fox-sports-3-2.m3u8
FOX Sports 3 HD,https://stream.freetv.fun/fox-sports-3-3.ctv
FS1,https://stream.freetv.fun/fs1-1.ctv
FUBO SPORTS[geo-blocked],https://stream.freetv.fun/fubo-sports-network-4.m3u8
FUBO SPORTS[geo-blocked],https://stream.freetv.fun/fubo-1.m3u8
Fight Sports,https://stream.freetv.fun/fight-sports2-1.m3u8
FightBox TV,https://stream.freetv.fun/fightbox-1.m3u8
FightBox TV,https://stream.freetv.fun/fightbox-2.m3u8
FightBox TV,https://stream.freetv.fun/fightbox-3.m3u8
FightBox TV,https://stream.freetv.fun/fight-tv-1.m3u8
Fox Sports 1,https://stream.freetv.fun/fox-sports-1-3.ctv
Fox Sports 1,https://stream.freetv.fun/fox-sports-mx-1-1.ctv
Fox Sports 1,https://stream.freetv.fun/fox-sports-1-tv-1.ctv
Fox Sports 1,https://stream.freetv.fun/fox-sports-1-2.ctv
Fox Sports 1[geo-blocked],https://stream.freetv.fun/fox-sports-1-1.m3u8
Fox Sports 1,https://stream.freetv.fun/ch-ng-fox-sports-1-1.m3u8
GOLF[geo-blocked],https://stream.freetv.fun/on-golf-1.m3u8
GOLF,https://stream.freetv.fun/one-golf-1.m3u8
Game Show Network[geo-blocked],https://stream.freetv.fun/gameshow-network-1.m3u8
Game Show Network[geo-blocked],https://stream.freetv.fun/game-show-network-1.m3u8
Game Show Network,https://stream.freetv.fun/game-show-network-tv-1.ctv
Game Show Network,https://stream.freetv.fun/game-show-network-east-1.m3u8
Game Show Network,https://stream.freetv.fun/game-show-network-east-2.m3u8
Golf Channel,https://stream.freetv.fun/life-channel-1.m3u8
Golf Channel,https://stream.freetv.fun/the-golf-channel-tv-1.ctv
Golf Channel,https://stream.freetv.fun/ch-ng-golf-channel-1.m3u8
MLB[geo-blocked],https://stream.freetv.fun/mlb-1.m3u8
NBA TV,https://stream.freetv.fun/nba-tv-4.ctv
NBA TV,https://stream.freetv.fun/nrb-tv-1.m3u8
NBA TV[geo-blocked],https://stream.freetv.fun/nba-tv-3.m3u8
NBA TV,https://stream.freetv.fun/nba-tv-1.ctv
NBA TV,https://stream.freetv.fun/nea-tv-1.m3u8
NBA TV,https://stream.freetv.fun/ch-ng-nba-tv-1.m3u8
NBC Sport[geo-blocked],https://stream.freetv.fun/nbc-sports-2.m3u8
NESN,https://stream.freetv.fun/nesn-1.ctv
NESN,https://stream.freetv.fun/nesn-2.ctv
Setanta Sports,https://stream.freetv.fun/setanta-sports-baltic-1-1.ctv
Setanta Sports,https://stream.freetv.fun/setanta-sports-kz-1.ctv
Setanta Sports,https://stream.freetv.fun/setanta-sports-uk-3-1.ctv
Setanta Sports,https://stream.freetv.fun/setanta-sports-1-1.ctv
Setanta Sports,https://stream.freetv.fun/setanta-sports-kz-1-1.ctv
Setanta Sports,https://stream.freetv.fun/setanta-sports-ge-2-1.ctv
Setanta Sports,https://stream.freetv.fun/setanta-sports-ge-1-1.ctv
Setanta Sports,https://stream.freetv.fun/setanta-sports-2-3.m3u8
Setanta Sports,https://stream.freetv.fun/setanta-sports-1-2.m3u8
Setanta Sports[geo-blocked],https://stream.freetv.fun/setanta-sports--plus--ukraine-1.m3u8
Setanta Sports,https://stream.freetv.fun/setanta-sports-1-kz-1.m3u8
Setanta Sports,https://stream.freetv.fun/setanta-sports-2-4.m3u8
Setanta Sports,https://stream.freetv.fun/setanta-sports-2-1.m3u8
TIDE SPORTS,https://stream.freetv.fun/altitude-sports-1.ctv
TechStorm,https://stream.freetv.fun/ph-techstorm-1.ctv
Telemundo,https://stream.freetv.fun/telemundo-miami-1.m3u8
Telemundo,https://stream.freetv.fun/telemundo-3.m3u8
Telemundo,https://stream.freetv.fun/telemundo-4.m3u8
Telemundo,https://stream.freetv.fun/telemundo-1.m3u8
Telemundo,https://stream.freetv.fun/telemundo-2.ctv
Telemundo[geo-blocked],https://stream.freetv.fun/telemundo-al-dia-1.m3u8
Telemundo,https://stream.freetv.fun/telemundo-east-1.m3u8
Tennis,https://stream.freetv.fun/tennis-2.m3u8
Tennis,https://stream.freetv.fun/tennis-2-1.m3u8
Tennis,https://stream.freetv.fun/ch-ng-tennis-1.m3u8
Tennis,https://stream.freetv.fun/tennis-1.m3u8
UFC TV,https://stream.freetv.fun/ucv-tv-1.m3u8
Unbeaten Esports[geo-blocked],https://stream.freetv.fun/unbeaten-sports-1.m3u8
Unbeaten Esports,https://stream.freetv.fun/unbeaten-2.m3u8
Unbeaten Esports[geo-blocked],https://stream.freetv.fun/unbeaten-sports-2.m3u8
Unbeaten Esports,https://stream.freetv.fun/unbeaten-1.m3u8
WWE Network,https://stream.freetv.fun/wwe-network-2.ctv
WWE Network,https://stream.freetv.fun/wwe-1.ctv
WWE Network,https://stream.freetv.fun/wwe-network-4.ctv
WWE Network[geo-blocked],https://stream.freetv.fun/wwe-network-1.m3u8
Willow Cricket,https://stream.freetv.fun/willow-cricket-1.ctv
World Fishing Network[geo-blocked],https://stream.freetv.fun/world-fishing-network-2.m3u8
World Fishing Network[geo-blocked],https://stream.freetv.fun/world-fishing-network-1.m3u8
